,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.0,0.005025125628140704,0.005025125628140704
1,3,0.0,0.01507537688442211,0.01507537688442211
2,4,0.0,0.030150753768844223,0.030150753768844223
3,5,0.0625,0.05025125628140704,-0.012248743718592962
4,6,0.09722222222222222,0.07537688442211055,-0.021845337800111678
5,7,0.18333333333333332,0.10552763819095477,-0.07780569514237855
6,8,0.1016949152542373,0.1407035175879397,0.0390086023337024
7,9,0.24444444444444444,0.18090452261306533,-0.0635399218313791
8,10,0.17777777777777778,0.2261306532663317,0.04835287548855391
9,11,0.2571428571428571,0.27638190954773867,0.01923905240488155
10,12,0.23076923076923078,0.3316582914572864,0.10088906068805564
11,13,0.275,0.39195979899497496,0.11695979899497494
12,14,0.5151515151515151,0.457286432160804,-0.057865082990711136
13,15,0.2222222222222222,0.5276381909547739,0.3054159687325517
14,16,0.6363636363636364,0.6030150753768846,-0.03334856098675176
15,17,0.4444444444444444,0.6834170854271358,0.23897264098269133
16,18,0.9444444444444444,0.7688442211055276,-0.17560022333891678
17,19,0.875,0.8592964824120605,-0.01570351758793953
18,20,0.8947368421052632,0.9547738693467336,0.06003702724147042
19,21,1.1,1.0552763819095479,-0.04472361809045222
20,22,1.588235294117647,1.1608040201005025,-0.4274312740171444
21,23,1.2941176470588236,1.271356783919598,-0.02276086313922554
22,24,1.631578947368421,1.3869346733668342,-0.24464427400158684
23,25,1.7777777777777777,1.5075376884422111,-0.27024008933556654
24,26,1.7222222222222223,1.6331658291457287,-0.0890563930764936
25,27,1.4285714285714286,1.763819095477387,0.3352476669059583
26,28,2.176470588235294,1.8994974874371862,-0.2769731007981078
27,29,1.7333333333333334,2.040201005025126,0.3068676716917924
28,30,2.1666666666666665,2.1859296482412063,0.01926298157453976
29,31,2.3333333333333335,2.336683417085427,0.0033500837520934468
30,32,3.125,2.4924623115577895,-0.6325376884422105
31,33,2.611111111111111,2.653266331658292,0.04215522054718068
32,34,3.125,2.819095477386934,-0.3059045226130661
33,35,3.25,2.989949748743719,-0.2600502512562808
34,36,3.2857142857142856,3.1658291457286443,-0.11988513998564132
35,37,2.857142857142857,3.346733668341708,0.48959081119885095
36,38,3.5555555555555554,3.5326633165829153,-0.022892238972640033
37,39,3.411764705882353,3.7236180904522618,0.31185338456990896
38,40,2.5555555555555554,3.9195979899497493,1.364042434394194
39,41,4.2,4.120603015075376,-0.07939698492462455
40,42,4.75,4.326633165829145,-0.42336683417085474
41,43,5.2,4.5376884422110555,-0.6623115577889447
42,44,4.833333333333333,4.7537688442211055,-0.07956448911222758
43,45,5.285714285714286,4.974874371859297,-0.31083991385498866
44,46,5.25,5.201005025125627,-0.048994974874372765
45,47,5.8,5.4321608040201,-0.3678391959798999
46,48,6.2727272727272725,5.668341708542714,-0.6043855641845584
47,49,5.666666666666667,5.909547738693467,0.2428810720268002
48,50,5.2,6.155778894472363,0.9557788944723624
49,51,7.0,6.407035175879396,-0.592964824120604
50,52,5.75,6.6633165829145735,0.9133165829145735
51,53,6.666666666666667,6.92462311557789,0.25795644891122294
52,54,6.75,7.190954773869348,0.4409547738693478
53,55,7.8,7.4623115577889445,-0.3376884422110553
54,56,6.0,7.738693467336683,1.7386934673366827
55,57,8.333333333333334,8.020100502512566,-0.3132328308207679
56,58,8.166666666666666,8.306532663316585,0.1398659966499185
57,59,9.0,8.597989949748742,-0.402010050251258
58,60,8.2,8.894472361809045,0.694472361809046
59,61,8.5,9.195979899497486,0.6959798994974857
60,62,9.0,9.502512562814069,0.5025125628140685
61,63,11.3,9.814070351758794,-1.485929648241207
62,64,12.333333333333334,10.130653266331656,-2.202680067001678
63,65,9.875,10.452261306532664,0.5772613065326642
64,66,10.428571428571429,10.77889447236181,0.3503230437903806
65,67,12.285714285714286,11.110552763819095,-1.1751615218951912
66,68,8.833333333333334,11.447236180904522,2.613902847571188
67,69,11.666666666666666,11.788944723618092,0.12227805695142635
68,70,15.5,12.135678391959802,-3.364321608040198
69,71,10.666666666666666,12.48743718592965,1.8207705192629842
70,72,11.666666666666666,12.84422110552764,1.177554438860973
71,73,14.727272727272727,13.206030150753765,-1.5212425765189614
72,74,12.333333333333334,13.572864321608039,1.239530988274705
73,75,14.4,13.944723618090451,-0.4552763819095489
74,76,14.4,14.321608040201006,-0.07839195979899394
75,77,18.0,14.703517587939697,-3.2964824120603033
76,78,18.0,15.090452261306533,-2.909547738693467
77,79,16.142857142857142,15.482412060301508,-0.6604450825556345
78,80,16.5,15.879396984924623,-0.6206030150753765
79,81,16.0,16.281407035175878,0.28140703517587795
80,82,16.333333333333332,16.68844221105527,0.3551088777219391
81,84,17.0,17.51758793969849,0.5175879396984904
82,85,17.666666666666668,17.939698492462316,0.27303182579564833
83,86,18.2,18.36683417085427,0.1668341708542691
84,87,21.75,18.798994974874375,-2.9510050251256246
85,88,19.857142857142858,19.236180904522616,-0.6209619526202417
86,89,17.5,19.678391959798994,2.1783919597989936
87,90,19.0,20.125628140703522,1.1256281407035225
88,91,22.0,20.577889447236185,-1.4221105527638152
89,92,20.0,21.035175879396988,1.0351758793969879
90,93,20.5,21.49748743718594,0.9974874371859386
91,94,22.5,21.964824120603016,-0.5351758793969843
92,95,20.714285714285715,22.43718592964824,1.7229002153625252
93,96,23.666666666666668,22.914572864321613,-0.7520938023450547
94,97,24.0,23.396984924623112,-0.6030150753768879
95,98,26.4,23.884422110552762,-2.5155778894472363
96,99,24.666666666666668,24.37688442211055,-0.28978224455611823
97,100,24.833333333333332,24.87437185929647,0.041038525963138284
98,101,25.5,25.376884422110553,-0.12311557788944683
99,102,27.75,25.884422110552762,-1.8655778894472377
100,103,29.0,26.396984924623123,-2.6030150753768773
101,104,29.333333333333332,26.914572864321606,-2.418760469011726
102,105,26.666666666666668,27.437185929648248,0.7705192629815798
