,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.0,0.00010001000100010001,0.00010001000100010001
1,3,0.0,0.00030003000300030005,0.00030003000300030005
2,4,0.0,0.0006000600060006001,0.0006000600060006001
3,5,0.0,0.001000100010001,0.001000100010001
4,6,0.047619047619047616,0.0015001500150015003,-0.04611889760404612
5,7,0.0,0.0021002100210021006,0.0021002100210021006
6,8,0.0,0.0028002800280028006,0.0028002800280028006
7,9,0.0,0.0036003600360036006,0.0036003600360036006
8,10,0.0,0.004500450045004501,0.004500450045004501
9,11,0.2,0.005500550055005501,-0.19449944994499452
10,12,0.0,0.006600660066006601,0.006600660066006601
11,13,0.0,0.0078007800780078,0.0078007800780078
12,14,0.0,0.0091009100910091,0.0091009100910091
13,15,0.0,0.010501050105010502,0.010501050105010502
14,16,0.0,0.012001200120012004,0.012001200120012004
15,17,0.0,0.013601360136013601,0.013601360136013601
16,18,0.0,0.015301530153015304,0.015301530153015304
17,19,0.0,0.0171017101710171,0.0171017101710171
