,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.00390625,0.010101010101010102,0.006194760101010102
1,3,0.013245033112582781,0.030303030303030304,0.017057997190447524
2,4,0.03669724770642202,0.06060606060606061,0.023908812899638587
3,5,0.10843373493975904,0.10101010101010101,-0.00742363392965803
4,6,0.1518987341772152,0.1515151515151515,-0.00038358266206370284
5,7,0.2692307692307692,0.21212121212121213,-0.05710955710955709
6,8,0.23214285714285715,0.2828282828282829,0.05068542568542572
7,9,0.46875,0.36363636363636365,-0.10511363636363635
8,10,0.4634146341463415,0.4545454545454546,-0.0088691796008869
9,11,0.45714285714285713,0.5555555555555555,0.09841269841269834
10,12,0.7058823529411765,0.6666666666666667,-0.039215686274509776
11,13,0.75,0.7878787878787878,0.037878787878787845
12,14,0.9230769230769231,0.9191919191919192,-0.0038850038850039015
13,15,1.1111111111111112,1.0606060606060608,-0.050505050505050386
14,16,1.5294117647058822,1.212121212121212,-0.3172905525846703
15,17,1.2083333333333333,1.3737373737373737,0.16540404040404044
16,18,1.411764705882353,1.5454545454545452,0.13368983957219216
17,19,1.631578947368421,1.7272727272727273,0.09569377990430628
18,20,1.9230769230769231,1.919191919191919,-0.0038850038850042345
19,21,1.4615384615384615,2.1212121212121215,0.6596736596736601
20,22,2.857142857142857,2.333333333333334,-0.5238095238095233
21,23,3.0,2.5555555555555562,-0.44444444444444375
22,24,2.75,2.7878787878787876,0.03787878787878762
23,25,2.8,3.0303030303030307,0.2303030303030309
24,26,3.25,3.282828282828283,0.03282828282828287
25,27,2.7142857142857144,3.5454545454545454,0.831168831168831
26,28,4.125,3.818181818181819,-0.3068181818181812
27,29,4.6,4.1010101010101,-0.4989898989898993
28,30,4.375,4.393939393939394,0.01893939393939359
29,31,4.142857142857143,4.696969696969698,0.5541125541125549
30,32,7.0,5.010101010101011,-1.9898989898989887
31,33,5.0,5.333333333333335,0.3333333333333348
32,34,4.0,5.666666666666667,1.666666666666667
33,35,5.25,6.010101010101011,0.7601010101010113
34,36,4.0,6.363636363636363,2.3636363636363633
35,37,5.5,6.727272727272727,1.2272727272727266
36,39,8.0,7.484848484848486,-0.5151515151515138
37,40,7.0,7.87878787878788,0.8787878787878798
38,42,10.0,8.696969696969697,-1.3030303030303028
39,43,9.0,9.121212121212118,0.12121212121211755
40,44,8.0,9.555555555555557,1.5555555555555571
41,47,14.0,10.919191919191919,-3.0808080808080813
42,48,9.0,11.393939393939393,2.3939393939393927
43,49,14.0,11.878787878787877,-2.121212121212123
44,54,16.0,14.454545454545457,-1.5454545454545432
45,57,16.0,16.12121212121212,0.1212121212121211
46,60,16.0,17.878787878787875,1.8787878787878753
47,63,19.0,19.727272727272727,0.7272727272727266
48,67,21.0,22.333333333333332,1.3333333333333321
