,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.0,0.001001001001001001,0.001001001001001001
1,3,0.0,0.003003003003003003,0.003003003003003003
2,4,0.01020408163265306,0.006006006006006006,-0.0041980756266470545
3,5,0.0,0.01001001001001001,0.01001001001001001
4,6,0.0,0.015015015015015017,0.015015015015015017
5,7,0.0,0.02102102102102102,0.02102102102102102
6,8,0.018867924528301886,0.028028028028028024,0.009160103499726138
7,9,0.06818181818181818,0.036036036036036036,-0.03214578214578214
8,10,0.08888888888888889,0.04504504504504504,-0.04384384384384385
9,11,0.03225806451612903,0.055055055055055056,0.022796990538926025
10,12,0.1,0.06606606606606608,-0.03393393393393393
11,13,0.08823529411764706,0.07807807807807808,-0.010157216039568984
12,14,0.046511627906976744,0.09109109109109108,0.044579463184114335
13,15,0.25,0.1051051051051051,-0.1448948948948949
14,16,0.10526315789473684,0.12012012012012013,0.014856962225383297
15,17,0.1111111111111111,0.13613613613613618,0.02502502502502507
16,18,0.08695652173913043,0.15315315315315314,0.06619663141402271
17,19,0.05263157894736842,0.1711711711711712,0.11853959222380278
18,20,0.125,0.19019019019019018,0.06519019019019018
19,21,0.30434782608695654,0.2102102102102102,-0.09413761587674635
20,22,0.11764705882352941,0.2312312312312312,0.1135841724077018
21,23,0.2631578947368421,0.25325325325325326,-0.009904641483588827
22,24,0.16666666666666666,0.2762762762762762,0.10960960960960955
23,25,0.3333333333333333,0.3003003003003003,-0.03303303303303301
24,26,0.06666666666666667,0.3253253253253253,0.25865865865865867
25,27,0.16666666666666666,0.3513513513513513,0.18468468468468466
26,28,0.3333333333333333,0.37837837837837834,0.04504504504504503
27,29,0.2727272727272727,0.4064064064064064,0.1336791336791337
28,30,0.6,0.43543543543543545,-0.16456456456456453
29,31,0.6875,0.4654654654654655,-0.22203453453453448
30,32,0.4,0.4964964964964966,0.09649649649649655
31,33,0.7222222222222222,0.5285285285285284,-0.19369369369369382
32,34,0.3,0.5615615615615617,0.2615615615615617
33,35,0.3333333333333333,0.5955955955955956,0.2622622622622623
34,36,0.3333333333333333,0.6306306306306305,0.2972972972972972
35,37,0.375,0.6666666666666666,0.29166666666666663
36,38,0.5625,0.7037037037037038,0.14120370370370383
37,39,1.4615384615384615,0.7417417417417417,-0.7197967197967198
38,40,0.8888888888888888,0.7807807807807807,-0.10810810810810811
39,41,1.0,0.8208208208208209,-0.17917917917917914
40,42,1.0833333333333333,0.861861861861862,-0.22147147147147128
41,43,0.6923076923076923,0.903903903903904,0.21159621159621167
42,44,0.7,0.9469469469469469,0.24694694694694697
43,45,1.3,0.990990990990991,-0.3090090090090091
44,46,1.375,1.036036036036036,-0.3389639639639641
45,47,0.7692307692307693,1.0820820820820822,0.31285131285131296
46,48,1.0,1.129129129129129,0.129129129129129
47,49,1.0,1.1771771771771773,0.1771771771771773
48,50,1.0,1.2262262262262258,0.2262262262262258
49,51,0.7777777777777778,1.2762762762762763,0.4984984984984985
50,52,1.6,1.3273273273273274,-0.2726726726726727
51,53,1.1428571428571428,1.3793793793793798,0.23652223652223703
52,54,1.0,1.4324324324324325,0.43243243243243246
53,55,1.8571428571428572,1.4864864864864862,-0.370656370656371
54,56,1.6666666666666667,1.5415415415415414,-0.1251251251251253
55,57,2.3333333333333335,1.5975975975975976,-0.7357357357357359
56,58,2.0,1.654654654654655,-0.345345345345345
57,59,1.4615384615384615,1.7127127127127124,0.25117425117425096
58,60,1.0,1.7717717717717718,0.7717717717717718
59,61,1.5,1.8318318318318316,0.3318318318318316
60,62,2.4285714285714284,1.892892892892893,-0.5356785356785354
61,63,1.875,1.9549549549549552,0.07995495495495519
62,64,2.0,2.018018018018018,0.018018018018017834
63,65,2.4285714285714284,2.0820820820820827,-0.3464893464893457
64,66,3.0,2.1471471471471473,-0.8528528528528527
65,67,2.1666666666666665,2.2132132132132134,0.046546546546546885
66,68,1.75,2.2802802802802806,0.5302802802802806
67,69,2.5,2.3483483483483476,-0.1516516516516524
