,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.0,0.00010001000100010001,0.00010001000100010001
1,3,0.0,0.00030003000300030005,0.00030003000300030005
2,4,0.0,0.0006000600060006001,0.0006000600060006001
3,5,0.0,0.001000100010001,0.001000100010001
4,6,0.0,0.0015001500150015003,0.0015001500150015003
5,7,0.0,0.0021002100210021006,0.0021002100210021006
6,8,0.0,0.0028002800280028006,0.0028002800280028006
7,9,0.0,0.0036003600360036006,0.0036003600360036006
8,10,0.022727272727272728,0.004500450045004501,-0.018226822682268228
9,11,0.0,0.005500550055005501,0.005500550055005501
10,12,0.0,0.006600660066006601,0.006600660066006601
11,13,0.0,0.0078007800780078,0.0078007800780078
12,14,0.0,0.0091009100910091,0.0091009100910091
13,15,0.0,0.010501050105010502,0.010501050105010502
14,16,0.0,0.012001200120012004,0.012001200120012004
15,17,0.0,0.013601360136013601,0.013601360136013601
16,18,0.0,0.015301530153015304,0.015301530153015304
17,19,0.0,0.0171017101710171,0.0171017101710171
18,20,0.07142857142857142,0.019001900190019003,-0.05242667123855242
19,21,0.0,0.021002100210021,0.021002100210021
20,22,0.0,0.0231023102310231,0.0231023102310231
21,23,0.0,0.0253025302530253,0.0253025302530253
22,24,0.08333333333333333,0.0276027602760276,-0.05573057305730573
23,25,0.0,0.030003000300030003,0.030003000300030003
24,26,0.0,0.032503250325032505,0.032503250325032505
25,27,0.0,0.03510351035103511,0.03510351035103511
26,28,0.0,0.03780378037803781,0.03780378037803781
27,29,0.14285714285714285,0.04060406040604061,-0.10225308245110223
28,30,0.0,0.043504350435043505,0.043504350435043505
29,31,0.0,0.0465046504650465,0.0465046504650465
30,32,0.0,0.04960496049604961,0.04960496049604961
31,33,0.0,0.0528052805280528,0.0528052805280528
32,34,0.0,0.0561056105610561,0.0561056105610561
33,35,0.0,0.05950595059505951,0.05950595059505951
34,36,0.0,0.063006300630063,0.063006300630063
35,37,0.0,0.0666066606660666,0.0666066606660666
36,38,0.16666666666666666,0.07030703070307032,-0.09635963596359634
37,39,0.0,0.0741074107410741,0.0741074107410741
38,40,0.0,0.078007800780078,0.078007800780078
39,41,0.0,0.082008200820082,0.082008200820082
40,42,0.3333333333333333,0.0861086108610861,-0.24722472247224722
41,43,0.0,0.09030903090309032,0.09030903090309032
42,44,0.0,0.0946094609460946,0.0946094609460946
43,45,0.5,0.099009900990099,-0.400990099009901
44,46,1.5,0.1035103510351035,-1.3964896489648966
45,47,0.0,0.10811081108110811,0.10811081108110811
46,48,0.0,0.1128112811281128,0.1128112811281128
47,49,0.0,0.1176117611761176,0.1176117611761176
48,50,0.0,0.1225122512251225,0.1225122512251225
49,51,0.0,0.12751275127512754,0.12751275127512754
50,52,0.0,0.13261326132613263,0.13261326132613263
51,53,0.0,0.13781378137813782,0.13781378137813782
52,54,0.3333333333333333,0.14311431143114314,-0.19021902190219017
53,55,0.0,0.14851485148514848,0.14851485148514848
54,56,0.0,0.15401540154015408,0.15401540154015408
55,57,0.16666666666666666,0.1596159615961596,-0.007050705070507063
56,58,0.0,0.1653165316531653,0.1653165316531653
57,59,0.25,0.1711171117111711,-0.07888288828882889
58,60,0.0,0.17701770177017703,0.17701770177017703
59,61,0.0,0.183018301830183,0.183018301830183
60,62,0.0,0.1891189118911891,0.1891189118911891
61,63,0.0,0.19531953195319532,0.19531953195319532
62,64,0.0,0.20162016201620162,0.20162016201620162
63,65,0.0,0.20802080208020804,0.20802080208020804
64,66,0.0,0.21452145214521448,0.21452145214521448
65,67,0.0,0.22112211221122116,0.22112211221122116
66,69,0.0,0.23462346234623457,0.23462346234623457
67,70,0.6666666666666666,0.24152415241524147,-0.42514251425142513
68,71,0.0,0.24852485248524853,0.24852485248524853
69,72,0.0,0.2556255625562556,0.2556255625562556
70,73,0.5,0.26282628262826285,-0.23717371737173715
71,75,0.0,0.2775277527752776,0.2775277527752776
72,76,0.0,0.28502850285028497,0.28502850285028497
73,77,0.3333333333333333,0.29262926292629265,-0.04070407040704066
74,79,0.0,0.30813081308130813,0.30813081308130813
75,80,0.0,0.3160316031603161,0.3160316031603161
76,81,0.0,0.32403240324032395,0.32403240324032395
77,82,0.5,0.33213321332133217,-0.16786678667866783
78,83,0.5,0.3403340334033403,-0.15966596659665971
79,84,0.0,0.3486348634863486,0.3486348634863486
80,87,0.0,0.37413741374137416,0.37413741374137416
81,90,0.3333333333333333,0.40054005400540044,0.06720672067206712
82,91,0.0,0.4095409540954096,0.4095409540954096
83,92,3.0,0.41864186418641863,-2.5813581358135815
84,98,1.0,0.4753475347534753,-0.5246524652465248
85,99,0.0,0.48514851485148514,0.48514851485148514
86,101,0.0,0.505050505050505,0.505050505050505
87,102,1.5,0.5151515151515151,-0.9848484848484849
88,113,0.0,0.632863286328633,0.632863286328633
89,115,2.0,0.6555655565556556,-1.3444344434443445
90,119,0.0,0.7021702170217021,0.7021702170217021
91,121,1.0,0.726072607260726,-0.273927392739274
92,122,1.5,0.7381738173817382,-0.7618261826182618
93,123,0.0,0.7503750375037505,0.7503750375037505
94,132,0.0,0.8646864686468647,0.8646864686468647
95,139,0.0,0.9591959195919589,0.9591959195919589
96,141,1.0,0.9870987098709871,-0.012901290129012866
97,146,1.0,1.0586058605860584,0.058605860586058434
98,155,1.0,1.1936193619361934,0.19361936193619345
99,165,0.0,1.353135313531353,1.353135313531353
100,177,2.0,1.5577557755775577,-0.44224422442244227
101,187,0.0,1.7392739273927396,1.7392739273927396
102,196,3.0,1.9111911191119109,-1.0888088808880891
103,214,4.0,2.2793279327932794,-1.7206720672067206
